id,lat,lon,user,uid,version,changeset,timestamp
17327077,12.9026964,77.5949117,user_634020,634020,4,16957521,2013-07-15T08:10:50Z
17327092,12.9063367,77.5950592,user_634020,634020,32,18611831,2013-10-30T05:16:40Z
17327095,12.910516,77.5987265,user_634020,634020,32,18598983,2013-10-29T11:01:32Z
17327106,12.9171587,77.5858225,indigomc,136860,75,44678289,2016-12-26T09:39:52Z
17327139,12.9349712,77.624083,Praveen,35811,29,833006,2009-03-19T17:09:30Z
17327141,12.9384996,77.62914,PlaneMad,1306,21,8054691,2011-05-05T06:28:55Z
17327147,12.9542527,77.6412143,PlaneMad,1306,21,40811202,2016-07-18T06:17:05Z
17327417,13.1023158,77.5860665,Gururaja Upadhyaya,1319316,10,17785748,2013-09-11T16:39:56Z
17327420,13.0953189,77.594113,Gururaja Upadhyaya,1319316,13,17796766,2013-09-12T10:15:59Z
17327429,12.993304,77.583961,docaneesh,492742,4,13687114,2012-10-30T14:02:56Z
17327433,12.9859788,77.5792942,docaneesh,492742,3,10774531,2012-02-24T03:18:15Z
26529519,12.9728616,77.6199745,Nagesh_Blr,1765920,34,26587371,2014-11-06T07:56:32Z
26529522,12.9747225,77.6200056,PlaneMad,1306,6,36923602,2016-01-31T19:21:38Z
26529524,12.9756821,77.6202334,docaneesh,492742,6,11157251,2012-03-30T16:48:20Z
26529527,12.977516,77.6202505,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529529,12.9777544,77.6202616,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529530,12.9781844,77.6203816,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529532,12.9785543,77.6205594,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529533,12.9787415,77.6207572,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529540,12.9790607,77.6214838,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529541,12.9792653,77.6216327,Sandeep Nayak,697874,5,13194341,2012-09-21T11:46:57Z
26529543,12.9795879,77.6217622,Sandeep Nayak,697874,5,13194341,2012-09-21T11:46:57Z
26529548,12.9809441,77.6223667,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529550,12.9811382,77.6225525,PlaneMad,1306,6,28328106,2015-01-22T13:52:14Z
26529551,12.9812828,77.6227574,PlaneMad,1306,7,28328106,2015-01-22T13:52:14Z
26529553,12.9815241,77.6230894,pratikyadav,2905914,11,41382822,2016-08-11T07:41:28Z
26529555,12.9818405,77.6228721,docaneesh,492742,3,11157251,2012-03-30T16:48:20Z
26529561,12.9835805,77.6224771,pratikyadav,2905914,2,48553475,2017-05-10T07:26:42Z
26529563,12.9841518,77.6223995,pratikyadav,2905914,2,48553475,2017-05-10T07:26:42Z
26529567,12.9853617,77.6224175,Scooter_DE,2179,1,235985,2007-03-14T13:52:02Z
26529574,12.9871884,77.6225171,PlaneMad,1306,2,1702034,2009-07-01T17:11:31Z
26529577,12.9876878,77.6224421,pratikyadav,2905914,6,39834028,2016-06-06T09:28:13Z
26529581,12.9874416,77.6203354,pratikyadav,2905914,5,39832355,2016-06-06T07:56:57Z
26529582,12.9871566,77.6199311,PlaneMad,1306,14,1740871,2009-07-05T16:58:24Z
26529584,12.9863647,77.6194617,docaneesh,492742,12,9944706,2011-11-25T14:34:23Z
26529589,12.9814677,77.615623,vkvora,697960,10,12543709,2012-07-30T06:41:38Z
26529594,12.9805282,77.6167291,vkvora,697960,4,12543709,2012-07-30T06:41:38Z
26529600,12.9801694,77.6176429,PlaneMad,1306,2,4703536,2010-05-15T08:01:30Z
26529602,12.9799479,77.6178704,PlaneMad,1306,2,4703536,2010-05-15T08:01:33Z
26529603,12.9794645,77.6181656,Scooter_DE,2179,1,235985,2007-03-14T13:56:35Z
26529605,12.9788773,77.6185105,Scooter_DE,2179,1,235985,2007-03-14T13:56:35Z
26529606,12.9780945,77.6189046,Scooter_DE,2179,1,235985,2007-03-14T13:56:35Z
26529608,12.9774298,77.6192608,Scooter_DE,2179,1,235985,2007-03-14T13:56:35Z
26529612,12.9770827,77.6198633,Scooter_DE,2179,1,235985,2007-03-14T13:56:35Z
26529613,12.9772673,77.6198595,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529615,12.9775369,77.6198141,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529616,12.9780169,77.619617,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529620,12.9799593,77.6183513,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529621,12.9804504,77.618033,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529622,12.9807126,77.6177677,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529623,12.9808566,77.6175138,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529624,12.9809453,77.6171083,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529625,12.981045,77.616646,Scooter_DE,2179,1,235985,2007-03-14T13:56:36Z
26529626,12.9811114,77.6164414,Scooter_DE,2179,1,235985,2007-03-14T13:56:37Z
26529627,12.9811742,77.6162898,Scooter_DE,2179,1,235985,2007-03-14T13:56:37Z
26529628,12.9813588,77.6161155,Scooter_DE,2179,1,235985,2007-03-14T13:56:37Z
26529629,12.9814855,77.616058,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529630,12.9817024,77.6158354,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529631,12.9819167,77.6157817,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529634,12.9826476,77.6159828,Scooter_DE,2179,1,235985,2007-03-14T13:56:37Z
26529635,12.9827583,77.6160178,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529636,12.9828995,77.6161411,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529637,12.9832262,77.6167473,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529638,12.9834718,77.6171389,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529639,12.9835424,77.6172677,PlaneMad,1306,2,28394049,2015-01-25T12:24:27Z
26529640,12.9845641,77.61823,Scooter_DE,2179,1,235985,2007-03-14T13:56:38Z
26529641,12.9850958,77.6187454,Scooter_DE,2179,1,235985,2007-03-14T13:56:38Z
26529642,12.9855168,77.6191244,Scooter_DE,2179,1,235985,2007-03-14T13:56:38Z
26529643,12.9861224,77.6194957,Scooter_DE,2179,1,235985,2007-03-14T13:56:38Z
26529644,12.9864362,77.619689,Scooter_DE,2179,1,235985,2007-03-14T13:56:38Z
26529645,12.9727374,77.6202548,Nagesh_Blr,1765920,9,26587371,2014-11-06T07:56:31Z
26529654,12.9726672,77.6187063,PlaneMad,1306,17,7767885,2011-04-04T20:56:11Z
26529655,12.9726312,77.6191886,PlaneMad,1306,20,28861438,2015-02-15T12:06:26Z
26583024,12.9488058,77.6541221,PlaneMad,1306,2,7707329,2011-03-29T14:34:32Z
26583025,12.9492724,77.6593306,PlaneMad,1306,4,9601428,2011-10-19T16:54:54Z
26583026,12.9504419,77.6723849,PlaneMad,1306,4,9601428,2011-10-19T16:54:54Z
26583027,12.9515215,77.6843349,docaneesh,492742,2,12623815,2012-08-05T17:41:10Z
26609019,12.9480513,77.6707926,PlaneMad,1306,11,43326007,2016-11-01T13:30:20Z
60952254,12.970884,77.6047644,PlaneMad,1306,12,33994798,2015-09-13T08:26:39Z
60952256,12.9736793,77.6105912,PlaneMad,1306,16,28780304,2015-02-11T19:16:14Z
60952260,12.9662604,77.6067163,indigomc,136860,24,44358792,2016-12-12T21:32:18Z
60952264,12.9698611,77.6029825,venkatesh-Elintsys,392516,8,6890076,2011-01-07T08:15:25Z
60952268,12.9663767,77.5984039,venkatesh-Elintsys,392516,10,6890076,2011-01-07T08:15:24Z
60952284,12.9659284,77.6049397,subhashini,2901517,6,31274949,2015-05-19T06:59:30Z
60952286,12.9628455,77.6066907,Nagesh_Blr,1765920,12,40626060,2016-07-10T09:05:43Z
60952288,12.9580248,77.6059822,Nagesh_Blr,1765920,14,40626060,2016-07-10T09:05:43Z
60952290,12.9585854,77.604602,jace,587,2,141220,2008-02-17T12:31:30Z
60952292,12.959392,77.6035411,jace,587,2,141220,2008-02-17T12:31:35Z
60952294,12.9599445,77.6018839,Ashish Vijayaram,83660,6,20826266,2014-02-28T12:32:45Z
60952298,12.9583662,77.602182,user_634020,634020,6,18061403,2013-09-27T13:06:47Z
60952300,12.9559538,77.6013684,PlaneMad,1306,8,28355018,2015-01-23T17:38:50Z
60952302,12.9548955,77.6053905,Nagesh_Blr,1765920,15,40626060,2016-07-10T09:05:44Z
60952479,12.9705497,77.6102757,PlaneMad,1306,8,28917291,2015-02-17T19:38:01Z
61746200,12.9398915,77.6254372,PlaneMad,1306,19,33994798,2015-09-13T08:26:42Z
61746203,12.9409155,77.6276761,Krishnan Dasan,642345,4,16365718,2013-05-31T14:03:43Z
61746204,12.9403319,77.6277554,Krishnan Dasan,642345,2,16361202,2013-05-31T07:30:36Z
61746206,12.9404292,77.6283275,Krishnan Dasan,642345,3,16361202,2013-05-31T07:30:36Z
61746207,12.9401373,77.6283788,Krishnan Dasan,642345,5,16361202,2013-05-31T07:30:36Z
61746209,12.9401794,77.6286864,Krishnan Dasan,642345,4,16361202,2013-05-31T07:30:36Z
61746217,12.9425358,77.6227616,PlaneMad,1306,38,33994798,2015-09-13T08:26:42Z
61746218,12.9460158,77.6186488,PlaneMad,1306,23,33994798,2015-09-13T08:26:42Z
61746220,12.9412231,77.6241693,PlaneMad,1306,24,33994798,2015-09-13T08:26:42Z
61746221,12.944154,77.620952,PlaneMad,1306,14,33994798,2015-09-13T08:26:42Z
61746695,12.9400082,77.6092904,user_634020,634020,10,18044654,2013-09-26T14:03:50Z
61746702,12.9462257,77.6069002,user_634020,634020,11,18044654,2013-09-26T14:03:50Z
61748543,12.9684273,77.6143093,PlaneMad,1306,28,37649970,2016-03-06T17:49:38Z
61748551,12.9589487,77.6203902,SrikanthLogic,74061,5,247588,2008-12-07T03:58:35Z
61748552,12.9579582,77.6211034,PlaneMad,1306,7,37640190,2016-03-06T07:36:49Z
61748553,12.952415,77.6202156,PlaneMad,1306,9,33994798,2015-09-13T08:26:42Z
61748555,12.9516788,77.6214774,PlaneMad,1306,9,33994798,2015-09-13T08:26:42Z
61748559,12.9622547,77.5959411,janvpi,354670,4,8308772,2011-06-01T10:28:26Z
62011472,12.9694383,77.6104893,PlaneMad,1306,11,28917291,2015-02-17T19:38:01Z
62011481,12.9731434,77.6094286,PlaneMad,1306,12,8065558,2011-05-06T13:58:57Z
62013201,12.9625567,77.590491,PlaneMad,1306,8,6778481,2010-12-27T14:49:39Z
62013206,12.9625615,77.5907477,PlaneMad,1306,6,6778481,2010-12-27T14:49:41Z
62013225,12.9615547,77.6065708,Nagesh_Blr,1765920,12,40626060,2016-07-10T09:05:43Z
62013229,12.9597384,77.606223,Nagesh_Blr,1765920,10,40626060,2016-07-10T09:05:43Z
62013232,12.9563737,77.6057299,Nagesh_Blr,1765920,13,40626060,2016-07-10T09:05:43Z
62053447,12.9706127,77.5068443,indigomc,136860,7,38444058,2016-04-10T07:18:57Z
62053450,12.9705309,77.50727,Apreethi,2900372,2,31252655,2015-05-18T11:48:13Z
62053453,12.9705056,77.5073453,Apreethi,2900372,4,31252655,2015-05-18T11:48:13Z
62053457,12.9698043,77.5071661,RSakthivel,1296080,3,15499371,2013-03-26T06:12:57Z
62053464,12.969712,77.5072719,Gururaja Upadhyaya,1319316,2,17486273,2013-08-24T16:01:35Z
62053468,12.969643,77.5075651,Gururaja Upadhyaya,1319316,2,17486273,2013-08-24T16:01:35Z
62053473,12.9694899,77.5081646,udaykanth,2901820,2,31333606,2015-05-21T05:41:51Z
62053477,12.9693489,77.5087625,udaykanth,2901820,2,31333606,2015-05-21T05:41:51Z
62053482,12.970034,77.5090988,Sandeep Nayak,697874,3,13982558,2012-11-22T09:16:37Z
62053486,12.9707297,77.5087595,Sandeep Nayak,697874,2,13982558,2012-11-22T09:16:37Z
62053496,12.9717297,77.5076555,Divjo,63375,6,607100,2008-10-28T07:31:42Z
62053503,12.960517,77.5043062,Chetan_Gowda,2644101,12,47864147,2017-04-17T09:40:54Z
62053522,12.962701,77.5048941,Divjo,63375,5,607100,2008-10-28T07:31:58Z
62053528,12.9634992,77.5050401,FvGordon,161619,6,35643583,2015-11-29T10:54:06Z
62053530,12.963803,77.5050048,FvGordon,161619,6,35643583,2015-11-29T10:54:06Z
62053537,12.9644287,77.5048448,Divjo,63375,5,607100,2008-10-28T07:31:58Z
62053542,12.9649363,77.5048087,Divjo,63375,5,607100,2008-10-28T07:31:58Z
62053546,12.9657035,77.5048267,FvGordon,161619,6,35643583,2015-11-29T10:54:06Z
62053550,12.9663846,77.5049412,FvGordon,161619,7,35643583,2015-11-29T10:54:06Z
62053568,12.9682861,77.5057771,indigomc,136860,7,38444058,2016-04-10T07:18:57Z
62053580,12.970288,77.5066363,indigomc,136860,6,38444058,2016-04-10T07:18:57Z
62053583,12.9706305,77.5068078,Divjo,63375,5,607100,2008-10-28T07:31:59Z
62053584,12.9711574,77.5071157,Divjo,63375,5,607100,2008-10-28T07:31:59Z
62053597,12.9719007,77.507657,Divjo,63375,5,607100,2008-10-28T07:31:59Z
62053599,12.972353,77.5079385,yogi_ks,827808,7,30092428,2015-04-09T12:03:44Z
62053607,12.9742696,77.5090727,Swach Bharat,3080721,9,36937831,2016-02-01T14:35:13Z
62053614,12.9744393,77.5091469,docaneesh,492742,6,10281951,2012-01-03T14:47:01Z
62053620,12.9751302,77.5094207,indigomc,136860,8,44629818,2016-12-23T18:05:04Z
62053627,12.9762696,77.509836,Divjo,63375,5,607100,2008-10-28T07:31:59Z
62053633,12.9772423,77.5101303,Divjo,63375,5,607100,2008-10-28T07:31:59Z
62053636,12.9795534,77.5106479,Gururaja Upadhyaya,1319316,6,17344845,2013-08-14T13:17:07Z
62053640,12.9797574,77.510698,docaneesh,492742,7,11321144,2012-04-16T11:52:47Z
62053645,12.960513,77.5043695,Chetan_Gowda,2644101,13,47864147,2017-04-17T09:40:54Z
62053663,12.9625239,77.5049294,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053669,12.9632325,77.505064,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053671,12.9634957,77.5050838,FvGordon,161619,8,35643583,2015-11-29T10:54:06Z
62053673,12.9638808,77.5050434,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053676,12.9641814,77.5049758,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053681,12.9645541,77.5048986,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053686,12.9653166,77.5048795,docaneesh,492742,7,10568317,2012-02-02T15:13:24Z
62053690,12.9657605,77.5049098,FvGordon,161619,7,35643583,2015-11-29T10:54:06Z
62053692,12.9661428,77.5049837,FvGordon,161619,7,35643583,2015-11-29T10:54:06Z
62053697,12.9665523,77.505087,FvGordon,161619,7,35643583,2015-11-29T10:54:06Z
62053706,12.9683611,77.5059288,indigomc,136860,7,38444058,2016-04-10T07:18:57Z
62053715,12.9696201,77.5064186,Apreethi,2900372,7,31249451,2015-05-18T09:34:04Z
62053719,12.9720535,77.5078547,indigomc,136860,9,45335629,2017-01-20T19:42:21Z
62053730,12.97295,77.5083885,Divjo,63375,6,607100,2008-10-28T07:31:42Z
62053741,12.974244,77.5091991,Swach Bharat,3080721,8,36937831,2016-02-01T14:35:13Z
62053742,12.9743061,77.5092272,Swach Bharat,3080721,7,36937831,2016-02-01T14:35:13Z
62053746,12.9745253,77.5093212,Divjo,63375,6,607100,2008-10-28T07:31:42Z
62053750,12.97534,77.5096375,Swach Bharat,3080721,9,36937831,2016-02-01T14:34:59Z
62053755,12.9764445,77.5100108,Swach Bharat,3080721,7,36937831,2016-02-01T14:35:13Z
62053757,12.977235,77.5102219,Swach Bharat,3080721,7,36937831,2016-02-01T14:35:13Z
62053760,12.9778045,77.5103575,Swach Bharat,3080721,7,36937831,2016-02-01T14:35:13Z
62053764,12.9785018,77.5105086,Swach Bharat,3080721,7,36937831,2016-02-01T14:35:13Z
62053768,12.9793248,77.5106798,Swach Bharat,3080721,8,36937831,2016-02-01T14:35:13Z
62053772,12.9796128,77.5107487,Swach Bharat,3080721,8,36937831,2016-02-01T14:35:00Z
62055100,12.9694689,77.5068789,Apreethi,2900372,4,31249451,2015-05-18T09:34:05Z
62055107,12.9692389,77.5075323,udaykanth,2901820,4,31333606,2015-05-21T05:41:51Z
62055112,12.9689601,77.5086362,udaykanth,2901820,3,31333606,2015-05-21T05:41:51Z
62056921,12.9697447,77.5091394,Gururaja Upadhyaya,1319316,4,17485778,2013-08-24T15:42:51Z
62056927,12.9694985,77.509176,Sandeep Nayak,697874,4,13982558,2012-11-22T09:18:01Z
62056933,12.9669513,77.5082722,Sandeep Nayak,697874,4,13982558,2012-11-22T09:18:01Z
62056939,12.9641619,77.5107121,PlaneMad,1306,3,8149010,2011-05-15T08:44:29Z
62056943,12.9635276,77.5112201,PlaneMad,1306,4,8149010,2011-05-15T08:44:32Z
62056949,12.9611772,77.5107713,Chetan_Gowda,2644101,8,47864147,2017-04-17T09:40:54Z
62056953,12.9610772,77.5099853,Chetan_Gowda,2644101,6,47864147,2017-04-17T09:40:54Z
62056965,12.9607472,77.5074459,Chetan_Gowda,2644101,9,47864147,2017-04-17T09:40:54Z
62056980,12.9603832,77.5049286,Chetan_Gowda,2644101,14,47864147,2017-04-17T09:40:54Z
62067292,12.9614743,77.5840912,Ashish Vijayaram,83660,9,10581764,2012-02-04T07:51:18Z
62067302,12.9615523,77.5888332,masthanvali,2907853,7,31248071,2015-05-18T08:45:39Z
66626012,12.9603633,77.5043047,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626019,12.9599816,77.50418,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626025,12.9592118,77.5038997,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626029,12.9580853,77.5034303,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626034,12.9571795,77.5030561,Chetan_Gowda,2644101,10,47771616,2017-04-14T08:37:46Z
66626035,12.9566777,77.502871,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626037,12.9560007,77.5025156,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626039,12.9554988,77.5021884,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626040,12.9547643,77.5016386,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626043,12.9541441,77.5011028,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626044,12.9536373,77.5006968,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626045,12.952779,77.5001593,Chetan_Gowda,2644101,8,47771616,2017-04-14T08:37:46Z
66626048,12.9522993,77.4998898,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626051,12.9517746,77.4997107,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626053,12.95137,77.4996041,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626055,12.9510165,77.4994935,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626056,12.9506845,77.4991676,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626058,12.9505159,77.4988967,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626060,12.9500702,77.4982194,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626061,12.9497409,77.4977849,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626064,12.9493664,77.4975026,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626068,12.9490514,77.4973175,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626073,12.9471269,77.4967107,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626075,12.9466642,77.4964384,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626080,12.9458957,77.4959476,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626086,12.945484,77.4956592,Chetan_Gowda,2644101,12,47771616,2017-04-14T08:37:46Z
66626092,12.9445514,77.4950162,Chetan_Gowda,2644101,9,47771616,2017-04-14T08:37:46Z
66626098,12.9437557,77.4945425,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626101,12.9428878,77.4940838,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626102,12.9416226,77.4935715,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626106,12.9409351,77.4933248,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626112,12.9401744,77.4930834,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626119,12.9393222,77.4929493,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626123,12.9385459,77.4928393,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626126,12.9369225,77.4926086,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626128,12.9359683,77.4924359,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626134,12.9351266,77.4922941,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626136,12.9338842,77.4916189,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626139,12.9331514,77.4912803,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626143,12.9324461,77.4907441,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626144,12.9322709,77.4904196,Chetan_Gowda,2644101,10,48085862,2017-04-24T10:06:51Z
66626155,12.9328277,77.4885045,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626160,12.9327474,77.4881659,Chetan_Gowda,2644101,9,48085862,2017-04-24T10:06:51Z
66626164,12.9325474,77.4879996,Chetan_Gowda,2644101,10,48085862,2017-04-24T10:06:51Z
66626167,12.931903,77.4877917,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626171,12.9308031,77.487441,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626175,12.9298201,77.4871647,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626180,12.9284398,77.4866658,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626181,12.9265628,77.4859872,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626182,12.9234581,77.4848537,Chetan_Gowda,2644101,8,48085862,2017-04-24T10:06:51Z
66626188,12.91317,77.481053,Chetan_Gowda,2644101,8,48085931,2017-04-24T10:09:29Z
66666495,12.9118176,77.4805387,Akshtha Bhat,6145709,12,49442730,2017-06-11T13:37:48Z
66666500,12.910887,77.4801752,PlaneMad,1306,12,41509635,2016-08-17T10:45:18Z
66666506,12.9106994,77.480141,docaneesh,492742,9,29323830,2015-03-08T07:30:04Z
66666512,12.9101222,77.4801993,docaneesh,492742,9,29323830,2015-03-08T07:30:04Z
66666515,12.910043,77.4801556,PlaneMad,1306,8,7020294,2011-01-19T13:12:05Z
66666516,12.9098538,77.4798818,PlaneMad,1306,7,2065586,2009-08-07T13:32:24Z
66666518,12.9096241,77.4792468,PlaneMad,1306,7,2065586,2009-08-07T13:32:24Z
66666521,12.909435,77.4787739,PlaneMad,1306,7,2065586,2009-08-07T13:32:24Z
66666524,12.9092458,77.4783145,PlaneMad,1306,8,2065586,2009-08-07T13:32:25Z
66666531,12.9089268,77.478255,PlaneMad,1306,11,7020294,2011-01-19T13:12:35Z
66666538,12.9083305,77.4771059,PlaneMad,1306,8,7020294,2011-01-19T13:12:07Z
66666544,12.90804,77.476655,PlaneMad,1306,9,7020294,2011-01-19T13:12:04Z
66666549,12.9071908,77.4751063,PlaneMad,1306,10,7020294,2011-01-19T13:11:56Z
66666554,12.9069538,77.4740266,lesko987,398086,11,17378456,2013-08-16T23:45:00Z
66666555,12.906561,77.4732676,user_634020,634020,8,17057030,2013-07-23T05:44:16Z
66666558,12.9061032,77.4727081,user_634020,634020,8,17057030,2013-07-23T05:44:16Z
66666560,12.9057811,77.4722769,user_634020,634020,9,17057030,2013-07-23T05:44:16Z
66666561,12.9049244,77.4710206,user_634020,634020,9,17057030,2013-07-23T05:39:42Z
66666563,12.9032828,77.4699799,user_634020,634020,9,17057030,2013-07-23T05:39:42Z
66666569,12.902377,77.4693387,user_634020,634020,9,17057030,2013-07-23T05:20:40Z
66666574,12.9015937,77.468396,user_634020,634020,9,17057030,2013-07-23T05:26:17Z
66666577,12.9009818,77.467363,docaneesh,492742,10,29323830,2015-03-08T07:30:04Z
66666580,12.900343,77.4662653,user_634020,634020,11,17086358,2013-07-25T11:41:51Z
66666592,12.8989833,77.4645994,user_634020,634020,10,17086358,2013-07-25T11:41:51Z
66666597,12.8984594,77.463808,user_634020,634020,13,17086358,2013-07-25T11:41:51Z
66666609,12.8976963,77.4623904,user_634020,634020,11,17086358,2013-07-25T12:14:52Z
66666614,12.8964136,77.4609426,user_634020,634020,12,17086358,2013-07-25T11:41:51Z
66666618,12.8961508,77.4607398,user_634020,634020,10,17086358,2013-07-25T11:41:51Z
66666623,12.8945696,77.4595136,user_634020,634020,10,17086358,2013-07-25T11:41:51Z
66666624,12.8933748,77.4586329,user_634020,634020,12,17086358,2013-07-25T12:14:52Z
66666631,12.8920601,77.4571675,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666637,12.8912942,77.4559159,user_634020,634020,12,17086358,2013-07-25T11:41:51Z
66666642,12.8908289,77.4552079,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666647,12.8902658,77.4544515,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666654,12.8892688,77.4531981,user_634020,634020,9,17086358,2013-07-25T11:41:52Z
66666658,12.8878872,77.4517803,user_634020,634020,9,17086358,2013-07-25T11:41:52Z
66666662,12.8871512,77.4513611,user_634020,634020,11,17086358,2013-07-25T11:41:52Z
66666667,12.8867324,77.4511037,docaneesh,492742,13,32537349,2015-07-10T08:41:30Z
66666673,12.8861298,77.4505522,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666676,12.885281,77.4497446,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666677,12.8845377,77.4491826,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66666679,12.8832834,77.4484493,user_634020,634020,9,17086358,2013-07-25T11:41:52Z
66666683,12.8812851,77.4473341,user_634020,634020,11,17086358,2013-07-25T11:41:52Z
66666684,12.8792559,77.4460488,user_634020,634020,9,17086358,2013-07-25T11:41:52Z
66666688,12.8764579,77.4442562,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66666690,12.8760827,77.4439476,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66666692,12.875461,77.4432788,user_634020,634020,8,17086358,2013-07-25T11:41:52Z
66666694,12.8743161,77.4420184,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66666699,12.873672,77.4412367,user_634020,634020,12,17086358,2013-07-25T11:41:52Z
66676874,12.8728243,77.4399448,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66676878,12.8723752,77.4396206,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66676884,12.8721683,77.4395018,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66676891,12.8695486,77.4383299,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
66676898,12.8673375,77.4372525,user_634020,634020,10,17086358,2013-07-25T11:41:52Z
